PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,S&P 500,Materials,Communication Services,Energy,Financials,Industrials,Information Technology,Consumer Staples,Real Estate,Utilities,Health Care,Consumer Discretionary
-3.1165850524895284,-2.76273715205219,2.587564739237727,0.7818535733559628,-0.21708674059754937,1.2111948956400664,0.2678537526816298,1.98063446243642,0.012579656948542942,0.1752860238542148,0.025556401086483715,0.0308744191670991,0.0,0.013140486117772854,0.03674239368689203,0.02882824229822112,0.013692704647288112,0.01967500372940223,0.02701036874116647,0.02507000203888121,0.037853721126290374,0.03757091134829338
-6.771943386536123,-3.5988512369698835,1.9611472070015008,0.1993623191543667,-0.861321848293289,1.8571936384230563,0.19793538469722965,1.4921390694057324,-0.19199022767783508,0.45613177590302223,0.0,0.0,-0.010252932433251094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.771943386536123,-3.5988512369698835,1.9611472070015008,0.1993623191543667,-0.861321848293289,1.8571936384230563,0.19793538469722965,1.4921390694057324,-0.19199022767783508,0.45613177590302223,-0.0266666520648704,-0.019189461697269095,0.0,-0.032497901639865434,-0.02228704067704923,-0.01571860136719183,-0.03869404791891673,-0.010090271089114866,-0.0027205851099604272,-0.013506357690357684,-0.02252746020469043,-0.04284319405917236
-11.13055950043127,-5.402494147536688,0.319925853286362,-2.6332052182774253,-2.6317039464779457,6.335747050747703,-0.8775099660457059,0.24650619164718782,-1.15532415088141,3.679252135966631,0.0,0.0,-0.01080004882315111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.13055950043127,-5.402494147536688,0.319925853286362,-2.6332052182774253,-2.6317039464779457,6.335747050747703,-0.8775099660457059,0.24650619164718782,-1.15532415088141,3.679252135966631,-0.029302166666499985,-0.0146277339304145,0.0,-0.006175569524168978,-0.02055328719468208,-0.02971811096768251,-0.0534251407972155,-0.023604924903825264,0.0030310038588163835,0.0005554645965921701,-0.017668944066342118,-0.040359449964169514
-4.52409683720787,-3.6065009494192295,2.723376123157247,0.47326546998636504,-0.7823555004833432,3.9616730801291213,-0.34769698805073973,1.1928496495786531,-0.24632031425210493,2.3667301691361553,0.0,0.0,-0.04434047685963338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4.52409683720787,-3.6065009494192295,2.723376123157247,0.47326546998636504,-0.7823555004833432,3.9616730801291213,-0.34769698805073973,1.1928496495786531,-0.24632031425210493,2.3667301691361553,0.03380915568712095,0.010762719317947589,0.0,0.0037888944326902596,0.023655268792432294,0.028194788319557906,0.04066792022685428,0.023809414601877688,0.013297029565164209,0.012943556373446574,0.04971515998990039,0.04615534539274324
-14.489075268125468,-4.356361902111551,2.7703168282881,-0.08027034697929188,-0.9695334675902554,0.3334223907717063,0.46134718033175703,0.9527078652456152,-0.08057292676213328,-0.5787592682658372,0.0,0.0,0.04942874953119336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-14.489075268125468,-4.356361902111551,2.7703168282881,-0.08027034697929188,-0.9695334675902554,0.3334223907717063,0.46134718033175703,0.9527078652456152,-0.08057292676213328,-0.5787592682658372,-0.015110668889292245,-0.023499157390049152,0.0,-0.027177932347232203,-0.0458441502552005,-0.027421640957389304,-0.00505169911375114,-0.008586935483161806,0.02833277069932927,0.026834785717493315,-0.010961936550558438,-0.006063054609264595
-8.023333887557493,-3.6056699772215746,2.469739279999652,0.4605381875294827,-0.9695534887351296,1.280833122297789,0.2506933343936365,1.145288355951123,-0.06326955171356999,-0.289962281524635,0.0,0.0,-0.035769945089888955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.023333887557493,-3.6056699772215746,2.469739279999652,0.4605381875294827,-0.9695534887351296,1.280833122297789,0.2506933343936365,1.145288355951123,-0.06326955171356999,-0.289962281524635,-0.016565143711664065,-0.027636597993469292,0.0,-0.013813520513913824,-0.04374991120683558,-0.02690749774202339,-0.011499630622327728,0.0003609227672976001,-0.02900236650886412,0.012088652329297123,-0.009361912900296532,-0.02346081718962867
-17.060014412039838,-5.1310481802985,1.803652970553642,-1.0333437762081952,-1.7492557287440846,0.04708285765090575,0.09881719488826962,0.942486364233533,0.118561886354027,-0.7301739286060719,0.0,0.0,0.004838934936737038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-17.060014412039838,-5.1310481802985,1.803652970553642,-1.0333437762081952,-1.7492557287440846,0.04708285765090575,0.09881719488826962,0.942486364233533,0.118561886354027,-0.7301739286060719,-0.06858377087458256,-0.045630404445497486,0.0,-0.09993703105595653,-0.044117815528210924,-0.061038001722303115,-0.0735761749174707,-0.07702013294364729,-0.05017925034017712,-0.042683984867591396,-0.08646544430255354,-0.07447615759582094
-20.692263012400428,-5.902954413003957,0.21860571679505042,-2.233032647305512,-2.595585165778668,0.615218900655754,0.28148863502371596,0.5073340691181294,-0.16032798753978442,-0.8081799037187204,0.0,0.0,-0.08713642434886082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.692263012400428,-5.902954413003957,0.21860571679505042,-2.233032647305512,-2.595585165778668,0.615218900655754,0.28148863502371596,0.5073340691181294,-0.16032798753978442,-0.8081799037187204,0.0036413637490324557,0.020461974419192286,0.0,0.005245841228514125,0.008546838092177822,0.0015664901678715815,0.003587875488343162,-0.011725631373701972,-0.03050289722158539,-0.033027307501338754,0.01248545151412106,0.017027980552106303
-13.968511870635558,-5.2063217818479774,-0.3393142323094335,-1.320201837947364,-2.0966424663490684,0.1104514058381846,-0.044029946779982156,0.7842839600543692,-0.3298953104140416,-1.1024227771218875,0.0,0.0,0.03878993899313077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-13.968511870635558,-5.2063217818479774,-0.3393142323094335,-1.320201837947364,-2.0966424663490684,0.1104514058381846,-0.044029946779982156,0.7842839600543692,-0.3298953104140416,-1.1024227771218875,-0.00981146940272426,-0.014077196098558176,0.0,0.016552328990399046,0.001118774570962433,-0.012233293135788359,-0.03890805106882189,0.0015677523026562667,-0.0013864551997760932,-0.004902198065366847,-0.015281093221020003,0.0003323212400829778
-6.123862539935086,-3.3784702140796603,1.20000519649758,0.5656354733571516,-1.288835401544859,0.020033691495682186,0.508318232739426,1.1492711740330321,-0.4162749699362706,-0.5786188438498167,0.0,0.0,0.04075677865374594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.123862539935086,-3.3784702140796603,1.20000519649758,0.5656354733571516,-1.288835401544859,0.020033691495682186,0.508318232739426,1.1492711740330321,-0.4162749699362706,-0.5786188438498167,0.060071092162958584,0.06364014209129287,0.0,0.07737472264205758,0.040885847826405364,0.08236425900107824,0.08099868530390908,0.025702298850469374,0.04863604573889746,0.027500172489259178,0.048520763953413315,0.07049175378130679
-4.438202817948259,-3.2539380193618963,1.3561256131451498,0.47738486716887624,-0.9064259644331777,-0.19214828124059635,0.3654318608621986,1.1655161590174874,-0.6165891812490559,-0.4400118387689454,0.0,0.0,0.026806446288326846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4.438202817948259,-3.2539380193618963,1.3561256131451498,0.47738486716887624,-0.9064259644331777,-0.19214828124059635,0.3654318608621986,1.1655161590174874,-0.6165891812490559,-0.4400118387689454,0.01576039362283188,0.00304859631941512,0.0,0.0030459111094851554,0.04582657471470819,0.013835616663155248,0.011152926336681634,0.006798642592507731,0.019742881958374037,-0.006550500513877067,0.01713872944267325,0.008326992364190211
-2.9173537732996584,-3.2012550494355563,1.5488986702666028,0.2674197500348495,-0.6691508251602796,-0.08397550606972627,0.7056740140863289,0.8195515344558951,-0.7809969378491352,-0.7320829704362549,0.0,0.0,0.0208855370730614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.9173537732996584,-3.2012550494355563,1.5488986702666028,0.2674197500348495,-0.6691508251602796,-0.08397550606972627,0.7056740140863289,0.8195515344558951,-0.7809969378491352,-0.7320829704362549,0.0022435674710075126,-0.009688237029533142,0.0,-0.006872272816947689,0.008998512642538481,0.004500562508058081,0.009942452805496771,0.0021227866395936434,0.006453647687682196,0.018462410525732276,-0.002358719557760569,0.004841130390926152
0.17076501483713954,-1.920203825594117,1.2686204629429207,1.260589423385543,-0.4978603334191958,-0.010396912480195357,1.1612335152868103,1.4520564866551358,-1.6200295647255627,0.05165174592538651,0.0,0.0,-0.008227830831330718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17076501483713954,-1.920203825594117,1.2686204629429207,1.260589423385543,-0.4978603334191958,-0.010396912480195357,1.1612335152868103,1.4520564866551358,-1.6200295647255627,0.05165174592538651,0.02420798718727113,0.023402976504159456,0.0,0.026391842328054027,0.005816250193231953,0.0372886612371619,0.019535468533997014,0.027916373688610774,0.04824444475659617,0.012948503232034225,0.020943801118283645,0.027583637405269812
